table_name,column_name,column_key,column_default,is_nullable,data_type,column_type,extra,referenced_table_name,referenced_column_name
FORMULA_TH,CAFFEINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,WATER,,,YES,float,"float(20,15)",,,
FORMULA_TH,ALANINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,ARGININE,,,YES,float,"float(20,15)",,,
FORMULA_TH,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_TH,CARNITINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,CYSTINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FORMULA_TH,GLYCINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,HISTIDINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,LEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,METHIONINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,PROLINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,SERINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,TAURINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,THREONINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FORMULA_TH,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FORMULA_TH,TYROSINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,VALINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,LYSINE,,,YES,float,"float(20,15)",,,
FORMULA_TH,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FORMULA_TH,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_TH,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_TH,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FORMULA_TH,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FORMULA_TH,PUFA,,,YES,float,"float(20,15)",,,
FORMULA_TH,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FORMULA_TH,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_TH,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_TH,COMPANY,,,NO,varchar,varchar(100),,,
FORMULA_US,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
FORMULA_US,UUID,UNI,,NO,varchar,varchar(36),,,
FORMULA_US,LOCALE,,,YES,varchar,varchar(100),,,
FORMULA_US,NAME,,,NO,varchar,varchar(255),,,
FORMULA_US,READY_TO_SERVE,,0,YES,tinyint,tinyint(1),,,
FORMULA_US,LOCAL_NAME,,,NO,varchar,varchar(255),,,
FORMULA_US,CODE,MUL,,NO,varchar,varchar(45),,,
FORMULA_US,CATEGORYID,MUL,,YES,int,int(10) unsigned,,FOOD_CATEGORY,ID
FORMULA_US,DANONE_FOOD_GROUPID,MUL,,YES,int,int(10) unsigned,,DANONE_FOOD_GROUP,ID
FORMULA_US,PORTION_SIZE,,,NO,varchar,varchar(50),,,
FORMULA_US,PORTION_WEIGHT,,,YES,float,"float(20,15)",,,
FORMULA_US,EDIBLE PORTION,,,YES,float,"float(20,15)",,,
FORMULA_US,ENERGY,,,YES,float,"float(20,15)",,,
FORMULA_US,FAT,,,YES,float,"float(20,15)",,,
FORMULA_US,TOTAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_US,TOTAL_CARBOHYDRATE,,,YES,float,"float(20,15)",,,
FORMULA_US,DIETARY_FIBER,,,YES,float,"float(20,15)",,,
FORMULA_US,DIGESTIBLE_CARBOHYDRATES,,,YES,float,"float(20,15)",,,
FORMULA_US,ENGLYST_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_US,FRUCTOSE,,,YES,float,"float(20,15)",,,
FORMULA_US,GLUCOSE,,,YES,float,"float(20,15)",,,
FORMULA_US,INTRINSIC_AND_MILK_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_US,LACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_US,MALTOSE,,,YES,float,"float(20,15)",,,
FORMULA_US,GALACTOSE,,,YES,float,"float(20,15)",,,
FORMULA_US,NON_MILK_EXTRINSIC_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_US,OTHER_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_US,SOUTHGATE_FIBRE,,,YES,float,"float(20,15)",,,
FORMULA_US,STARCH,,,YES,float,"float(20,15)",,,
FORMULA_US,SUCROSE,,,YES,float,"float(20,15)",,,
FORMULA_US,TOTAL_SUGAR,,,YES,float,"float(20,15)",,,
FORMULA_US,ANIMAL_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_US,NITROGEN,,,YES,float,"float(20,15)",,,
FORMULA_US,PLANT_PROTEIN,,,YES,float,"float(20,15)",,,
FORMULA_US,NIACIN_EQUIVALENT,,,YES,float,"float(20,15)",,,
FORMULA_US,NICOTINAMID,,,YES,float,"float(20,15)",,,
FORMULA_US,NICOTINIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_US,RETINOL,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_A_RAE,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_A_IU,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_B1,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_B12,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_B2,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_B3,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_B5,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_B6,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_B7,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_B8,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_B9,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_C,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_D,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_E,,,YES,float,"float(20,15)",,,
FORMULA_US,ALPHA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_US,BETA_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_US,BETA_CRYPTOXANTHIN,,,YES,float,"float(20,15)",,,
FORMULA_US,TOTAL_CAROTENE,,,YES,float,"float(20,15)",,,
FORMULA_US,VITAMIN_K,,,YES,float,"float(20,15)",,,
FORMULA_US,CALCIUM,,,YES,float,"float(20,15)",,,
FORMULA_US,CHOLINE,,,YES,float,"float(20,15)",,,
FORMULA_US,CHLORIDE,,,YES,float,"float(20,15)",,,
FORMULA_US,COPPER,,,YES,float,"float(20,15)",,,
FORMULA_US,HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_US,IODINE,,,YES,float,"float(20,15)",,,
FORMULA_US,IRON,,,YES,float,"float(20,15)",,,
FORMULA_US,MAGNESIUM,,,YES,float,"float(20,15)",,,
FORMULA_US,MANGANESE,,,YES,float,"float(20,15)",,,
FORMULA_US,NON_HAEM_IRON,,,YES,float,"float(20,15)",,,
FORMULA_US,PHOSPHORUS,,,YES,float,"float(20,15)",,,
FORMULA_US,POTASSIUM,,,YES,float,"float(20,15)",,,
FORMULA_US,SELENIUM,,,YES,float,"float(20,15)",,,
FORMULA_US,SODIUM,,,YES,float,"float(20,15)",,,
FORMULA_US,TOTAL_MINERALS,,,YES,float,"float(20,15)",,,
FORMULA_US,ZINC,,,YES,float,"float(20,15)",,,
FORMULA_US,ALCOHOL,,,YES,float,"float(20,15)",,,
FORMULA_US,CAFFEINE,,,YES,float,"float(20,15)",,,
FORMULA_US,WATER,,,YES,float,"float(20,15)",,,
FORMULA_US,ALANINE,,,YES,float,"float(20,15)",,,
FORMULA_US,ARGININE,,,YES,float,"float(20,15)",,,
FORMULA_US,ASPARTIC_ACID,,,YES,float,"float(20,15)",,,
FORMULA_US,CARNITINE,,,YES,float,"float(20,15)",,,
FORMULA_US,CYSTINE,,,YES,float,"float(20,15)",,,
FORMULA_US,GLUTAMIN_ACID,,,YES,float,"float(20,15)",,,
FORMULA_US,GLYCINE,,,YES,float,"float(20,15)",,,
FORMULA_US,HISTIDINE,,,YES,float,"float(20,15)",,,
FORMULA_US,ISOLEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_US,LEUCINE,,,YES,float,"float(20,15)",,,
FORMULA_US,METHIONINE,,,YES,float,"float(20,15)",,,
FORMULA_US,PHENYLALANINE,,,YES,float,"float(20,15)",,,
FORMULA_US,PROLINE,,,YES,float,"float(20,15)",,,
FORMULA_US,SERINE,,,YES,float,"float(20,15)",,,
FORMULA_US,TAURINE,,,YES,float,"float(20,15)",,,
FORMULA_US,THREONINE,,,YES,float,"float(20,15)",,,
FORMULA_US,TRYPTOPHAN,,,YES,float,"float(20,15)",,,
FORMULA_US,TRYPTOPHAN_DIVIDED_BY_60,,,YES,float,"float(20,15)",,,
FORMULA_US,TYROSINE,,,YES,float,"float(20,15)",,,
FORMULA_US,VALINE,,,YES,float,"float(20,15)",,,
FORMULA_US,LYSINE,,,YES,float,"float(20,15)",,,
FORMULA_US,CHOLESTEROL,,,YES,float,"float(20,15)",,,
FORMULA_US,CIS_MONOUNSATURATED_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_US,CIS_N3_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_US,CIS_N6_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_10_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_12_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_13_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_14_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_14_1,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_15_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_15_1,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_16_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_16_1,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_17_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_17_1,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_18_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_18_1,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_18_2 (LINOLEIC ACID OMEGA 6),,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_18_3 (ALA OMEGA 3),,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_18_4,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_20_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_20_1,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_20_3,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_20_4 (ARA),,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_20_5,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_22_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_22_1,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_22_5,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_22_6 (DHA),,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_24_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_4_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_6_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_8_0,,,YES,float,"float(20,15)",,,
FORMULA_US,FATTY_ACIDS_MONOUNSATURATED,,,YES,float,"float(20,15)",,,
FORMULA_US,PUFA,,,YES,float,"float(20,15)",,,
FORMULA_US,SATURATED_FATTY_ACIDS,,,YES,float,"float(20,15)",,,
FORMULA_US,TRANS_FATTY_ACID,,,YES,float,"float(20,15)",,,
FORMULA_US,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
FORMULA_US,COMPANY,,,NO,varchar,varchar(100),,,
GENERATED_USER,UUID,MUL,,NO,varchar,varchar(36),,,
GENERATED_USER,API_KEY,,,YES,varchar,varchar(500),,,
GENERATED_USER,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
MACRONUTRIENT_MATRIX,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
MACRONUTRIENT_MATRIX,MIN_AGE,,,NO,int,int(10) unsigned,,,
MACRONUTRIENT_MATRIX,MAX_AGE,,,NO,int,int(10) unsigned,,,
MACRONUTRIENT_MATRIX,GENDER,,,YES,varchar,varchar(10),,,
MACRONUTRIENT_MATRIX,MODE_OF_FEEDING,,,YES,varchar,varchar(10),,,
MACRONUTRIENT_MATRIX,PHYSICAL_ACTIVITY,,,YES,varchar,varchar(20),,,
MACRONUTRIENT_MATRIX,NUTRIENT_GROUP,,,YES,varchar,varchar(20),,,
MACRONUTRIENT_MATRIX,NUTRIENT,,,YES,varchar,varchar(20),,,
MACRONUTRIENT_MATRIX,UNIT,,,YES,varchar,varchar(20),,,
MACRONUTRIENT_MATRIX,MIN_REQ,,,YES,varchar,varchar(20),,,
MACRONUTRIENT_MATRIX,MAX_REQ,,,YES,varchar,varchar(20),,,
MACRONUTRIENT_MATRIX,COUNTRY,,,YES,varchar,varchar(20),,,
MASIMO_OCR_RECOGNITION,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
MASIMO_OCR_RECOGNITION,UUID,,,NO,varchar,varchar(36),,,
MASIMO_OCR_RECOGNITION,PHOTO_URL,,,NO,varchar,varchar(255),,,
MASIMO_OCR_RECOGNITION,OCR_READING,,,NO,json,json,,,
MASIMO_OCR_RECOGNITION,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
MASIMO_OCR_RECOGNITION,VERSION,,,YES,varchar,varchar(5),,,
MICRONUTRIENT_MATRIX,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
MICRONUTRIENT_MATRIX,MIN_AGE,,,NO,int,int(10) unsigned,,,
MICRONUTRIENT_MATRIX,MAX_AGE,,,NO,int,int(10) unsigned,,,
MICRONUTRIENT_MATRIX,GENDER,,,YES,varchar,varchar(10),,,
MICRONUTRIENT_MATRIX,MODE_OF_FEEDING,,,YES,varchar,varchar(10),,,
MICRONUTRIENT_MATRIX,PHYSICAL_ACTIVITY,,,YES,varchar,varchar(20),,,
MICRONUTRIENT_MATRIX,NUTRIENT_GROUP,,,YES,varchar,varchar(20),,,
MICRONUTRIENT_MATRIX,NUTRIENT,,,YES,varchar,varchar(20),,,
MICRONUTRIENT_MATRIX,UNIT,,,YES,varchar,varchar(20),,,
MICRONUTRIENT_MATRIX,AVERAGE_REQ,,,YES,varchar,varchar(20),,,
MICRONUTRIENT_MATRIX,MAX_REQ,,,YES,varchar,varchar(20),,,
MICRONUTRIENT_MATRIX,COUNTRY,,,YES,varchar,varchar(20),,,
STOOL_RECOGNITION,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
STOOL_RECOGNITION,UUID,,,NO,varchar,varchar(36),,,
STOOL_RECOGNITION,CHILD_AGE_MONTHS,,,YES,float,"float(5,2)",,,
STOOL_RECOGNITION,PHOTO_URL,,,NO,varchar,varchar(255),,,
STOOL_RECOGNITION,USER_RATING,,,YES,int,int(3),,,
STOOL_RECOGNITION,USER_COLOR,,,YES,varchar,varchar(10),,,
STOOL_RECOGNITION,USER_CONSISTENCY,,,YES,varchar,varchar(10),,,
STOOL_RECOGNITION,AI_RATING,,,YES,int,int(3),,,
STOOL_RECOGNITION,AI_COLOR,,,YES,varchar,varchar(10),,,
STOOL_RECOGNITION,AI_CONSISTENCY,,,YES,varchar,varchar(10),,,
STOOL_RECOGNITION,STOOL_PREDICTION,,,YES,json,json,,,
STOOL_RECOGNITION,DIAPER_PREDICTION,,,NO,json,json,,,
STOOL_RECOGNITION,IS_USER_DISPUTE,,0,YES,tinyint,tinyint(1),,,
STOOL_RECOGNITION,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
STOOL_RECOGNITION,UPDATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
STOOL_RECOGNITION,VERSION,,,YES,varchar,varchar(5),,,
STOOL_RECOGNITION,FEEDING_MODE,,,YES,varchar,varchar(20),,,
STOOL_RECOGNITION,ADDITIONAL_DATA,,,YES,json,json,,,
STOOL_RECOGNITION,FORMULA_NAME,,,YES,varchar,varchar(500),,,
STOOL_RECOGNITION,GENERATED_USER_ID,,,YES,varchar,varchar(36),,,
TRANSACTION_LOGS,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
TRANSACTION_LOGS,APPID,,,NO,varchar,varchar(20),,,
TRANSACTION_LOGS,CUSTOMERNAME,,,NO,varchar,varchar(100),,,
TRANSACTION_LOGS,TYPE,,,YES,varchar,varchar(50),,,
TRANSACTION_LOGS,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
TRANSACTION_LOGS,UUID,,,NO,varchar,varchar(36),,,
TRANSACTION_LOGS,PAYLOAD,,,YES,json,json,,,
VIDEO,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
VIDEO,THUMBNAIL_FILENAME,,,YES,varchar,varchar(100),,,
VIDEO,FILENAME,,,YES,varchar,varchar(100),,,
VIDEO,SUBTITLE,,,YES,varchar,varchar(200),,,
VIDEO,SRT_FILENAME,,,YES,varchar,varchar(100),,,
VIDEO,DESCRIPTION,,,YES,varchar,varchar(250),,,
VIDEO,VIDEO_CATEGORYID,MUL,,YES,int,int(10) unsigned,,VIDEO_CATEGORY,ID
VIDEO,VTAGID,MUL,,NO,int,int(10) unsigned,,VTAGS,ID
VIDEO,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
VIDEO,UPDATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
VIDEO_CATEGORY,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
VIDEO_CATEGORY,NAME,,,NO,varchar,varchar(45),,,
VIDEO_CATEGORY,IMG_ICON,,,YES,varchar,varchar(45),,,
VOICE_RECOGNITION,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
VOICE_RECOGNITION,UUID,,,NO,varchar,varchar(36),,,
VOICE_RECOGNITION,VOICE_FILE,,,NO,varchar,varchar(255),,,
VOICE_RECOGNITION,TRANSLATION_MSG,,,YES,varchar,varchar(255),,,
VOICE_RECOGNITION,VOICE_TRANSLATION,,,YES,varchar,varchar(255),,,
VOICE_RECOGNITION,VOICE_TRANSLATION_CODE,,,YES,varchar,varchar(255),,,
VOICE_RECOGNITION,CREATED_AT,,CURRENT_TIMESTAMP,YES,timestamp,timestamp,,,
VTAGS,ID,PRI,,NO,int,int(10) unsigned,auto_increment,,
VTAGS,NAME,,,NO,varchar,varchar(45),,,
knex_migrations,id,PRI,,NO,int,int(10) unsigned,auto_increment,,
knex_migrations,name,,,YES,varchar,varchar(255),,,
knex_migrations,batch,,,YES,int,int(11),,,
knex_migrations,migration_time,,,YES,timestamp,timestamp,,,
knex_migrations_lock,index,PRI,,NO,int,int(10) unsigned,auto_increment,,
knex_migrations_lock,is_locked,,,YES,int,int(11),,,
